city,county,place_fips,metro_status,population,property_tax,gen_sales_tax,total_taxes,tax_per_capita,lt_debt_os,st_debt_os,total_debt_os,debt_per_capita,sales_tax_rate,taxable_sales,taxable_sales_per_capita,business_outlets,sales_tax_alloc_2019,sales_tax_alloc_2023,salestax_growth_19_23_pct
SEVEN POINTS,Henderson,66908,Non-Metro,1557,0.0,549000.0,704000.0,452.1515735388568,0.0,0.0,0.0,0.0,2.0,70452176.0,45248.66795118818,836.0,578579.82,939887.03,62.44725403661678
CROSBYTON,Crosby,17768,Non-Metro,1557,419000.0,155000.0,574000.0,368.65767501605654,0.0,0.0,0.0,0.0,1.5,8317192.0,5341.806037251124,352.0,125230.56,126065.28,0.6665465681859134
BOYD,Wise,09748,Non-Metro,1555,1108000.0,450000.0,1641000.0,1055.305466237942,1461000.0,0.0,1461000.0,939.5498392282958,1.0,161185444.0,103656.23408360129,1250.0,341609.17,883669.32,158.6784540941919
QUINLAN,Hunt,60140,Non-Metro,1545,585000.0,1049000.0,1634000.0,1057.6051779935276,1450000.0,0.0,1450000.0,938.5113268608415,1.5,185119192.0,119818.24724919094,1864.0,1215851.36,1843121.34,51.59100862460687
COPPER CANYON,Denton,16636,Metro,1533,917000.0,170000.0,1199000.0,782.1265492498369,1120000.0,205000.0,1325000.0,864.3183300717548,1.0,1686930.0,1100.4109589041095,358.0,75613.46,137338.89,81.6328600754416
AURORA,Wise,04672,Non-Metro,1522,469000.0,153000.0,622000.0,408.6727989487516,0.0,0.0,0.0,0.0,1.0,4273669.0,2807.9296977660974,352.0,93157.18,98928.99,6.195775784539649
BERTRAM,Burnet,07864,Non-Metro,1520,628000.0,423000.0,1051000.0,691.4473684210526,19079000.0,94000.0,19173000.0,12613.815789473685,1.75,24610673.0,16191.232236842105,898.0,300617.75,627941.66,108.88376019047445
KERENS,Navarro,38992,Non-Metro,1519,377000.0,127000.0,504000.0,331.7972350230415,145000.0,25000.0,170000.0,111.9157340355497,1.5,13435923.0,8845.242264647795,482.0,162663.52,243758.03,49.85414676874078
BELLS,Grayson,07420,Metro,1516,430000.0,157000.0,671000.0,442.61213720316624,17000.0,0.0,17000.0,11.213720316622691,2.0,15406010.0,10162.275725593667,498.0,308048.49,356336.22,15.675366563231647
GRANGER,Williamson,30548,Metro,1514,915000.0,106000.0,1116000.0,737.1202113606341,1397000.0,0.0,1397000.0,922.7212681638044,1.25,7097312.0,4687.788639365918,410.0,93598.08,152540.22,62.973663562329484
BANGS,Brown,05552,Non-Metro,1504,0.0,118000.0,135000.0,89.76063829787235,0.0,0.0,0.0,0.0,1.75,13788964.0,9168.19414893617,372.0,154342.06,251054.05,62.66081326114216
MERIDIAN,Bosque,47760,Non-Metro,1502,379000.0,256000.0,689000.0,458.72170439414117,1030000.0,0.0,1030000.0,685.7523302263648,1.5,19381385.0,12903.718375499335,714.0,200862.63,288210.33,43.486287120705335
SEADRIFT,Calhoun,66416,Non-Metro,1500,695000.0,909000.0,1713000.0,1142.0,754000.0,0.0,754000.0,502.6666666666667,1.5,17806569.0,11871.046,404.0,210996.89,343340.84,62.723175682826415
OAK LEAF,Ellis,53115,Metro,1498,454000.0,63000.0,532000.0,355.14018691588785,0.0,0.0,0.0,0.0,1.75,2356423.0,1573.0460614152203,326.0,68559.5,116414.24,69.80030484469695
WOODBRANCH,Montgomery,80044,Metro,1498,2853000.0,909000.0,4055000.0,2706.9425901201603,754000.0,0.0,754000.0,503.3377837116155,,,,,,,
BAIRD,Callahan,05336,Non-Metro,1496,591000.0,206000.0,798000.0,533.4224598930481,537000.0,0.0,537000.0,358.9572192513369,2.0,32036794.0,21414.969251336897,506.0,359553.76,563226.1,56.64586569752461
CUT AND SHOOT,Montgomery,18260,Metro,1490,0.0,329000.0,329000.0,220.80536912751677,0.0,0.0,0.0,0.0,1.5,48132805.0,32303.895973154362,484.0,242720.52,436017.67,79.63774550252282
FULTON,Aransas,27888,Non-Metro,1480,242000.0,240000.0,513000.0,346.6216216216216,800000.0,0.0,800000.0,540.5405405405405,1.0,42284512.0,28570.616216216215,724.0,205649.27,290890.13,41.44962926442677
WOLFE CITY,Hunt,79948,Non-Metro,1479,258000.0,230000.0,490000.0,331.3049357674104,8755000.0,0.0,8755000.0,5919.540229885058,1.5,10351799.0,6999.187964841109,480.0,132709.28,197520.82,48.83723278432375
LONE STAR,Morris,43684,Non-Metro,1473,292000.0,202000.0,496000.0,336.7277664630007,2495000.0,0.0,2495000.0,1693.8221317040054,1.5,18687079.0,12686.408010862186,428.0,217824.32,262023.34,20.291131862594586
WHEELER,Wheeler,78208,Non-Metro,1456,2853000.0,909000.0,4055000.0,2785.0274725274726,754000.0,0.0,754000.0,517.8571428571429,1.75,17269231.0,11860.735576923076,524.0,331575.5,417889.34,26.031428739457535
OLD RIVER-WINFREE,Chambers,53824,Non-Metro,1453,0.0,189000.0,189000.0,130.07570543702684,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
FLATONIA,Fayette,26028,Non-Metro,1453,348000.0,283000.0,631000.0,434.27391603578803,0.0,0.0,0.0,0.0,1.5,46745948.0,32172.022023399863,996.0,357739.81,465733.37,30.187738960335448
LA VERNIA,Wilson,41764,Non-Metro,1449,247000.0,1173000.0,1420000.0,979.9861973775018,3186000.0,0.0,3186000.0,2198.7577639751553,1.5,151634822.0,104647.91028295376,2462.0,1235139.03,1771712.67,43.44236777943936
SOMERVILLE,Burleson,68720,Non-Metro,1443,641000.0,305000.0,1025000.0,710.3257103257104,79000.0,0.0,79000.0,54.74705474705475,1.5,24901921.0,17257.04851004851,708.0,258917.3,373700.65,44.33205119935981
IVANHOE,Tyler,37112,Non-Metro,1438,667000.0,80000.0,755000.0,525.0347705146036,1947000.0,0.0,1947000.0,1353.9638386648123,1.5,,,,40275.54,90349.2,124.32771851103672
BOOKER,Lipscomb,09448,Non-Metro,1437,347000.0,121000.0,473000.0,329.15796798886566,624000.0,0.0,624000.0,434.23799582463465,1.5,17143602.0,11930.133611691022,456.0,159458.66,297215.57,86.39035973336287
HICO,Hamilton,33548,Non-Metro,1437,515000.0,704000.0,1336000.0,929.714683368128,3524000.0,0.0,3524000.0,2452.331245650661,1.5,53930281.0,37529.77105080028,1352.0,391585.69,553017.43,41.2251377214525
MOODY,Mclennan,49200,Metro,1433,395000.0,165000.0,568000.0,396.3712491277041,525000.0,0.0,525000.0,366.364270760642,1.5,9004687.0,6283.80111653873,674.0,120249.16,193944.89,61.285858462545605
GRAPELAND,Houston,30632,Non-Metro,1429,492000.0,16000.0,508000.0,355.4933519944017,0.0,0.0,0.0,0.0,1.0,14300396.0,10007.275017494752,670.0,207824.48,180588.92,-13.105077900351295
ROTAN,Fisher,63464,Non-Metro,1418,167000.0,262000.0,429000.0,302.5387870239774,0.0,0.0,0.0,0.0,2.0,11686644.0,8241.638928067701,344.0,205247.33,258491.58,25.941506766494843
HUBBARD,Hill,35180,Non-Metro,1418,496000.0,153000.0,753000.0,531.0296191819464,2862000.0,0.0,2862000.0,2018.3356840620593,1.5,17805142.0,12556.517630465445,522.0,168811.37,284456.28,68.50540339788726
TATUM,Rusk,71924,Non-Metro,1417,191000.0,517000.0,708000.0,499.64714184897673,0.0,0.0,0.0,0.0,1.5,25635320.0,18091.263232180663,552.0,276072.94,465142.03,68.48519452866334
SUNDOWN,Hockley,71060,Non-Metro,1414,777000.0,767000.0,1544000.0,1091.9377652050919,0.0,0.0,0.0,0.0,2.0,32905429.0,23271.16619519095,368.0,768196.25,503934.86,-34.400244729130094
QUEEN CITY,Cass,60080,Non-Metro,1414,594000.0,267000.0,1080000.0,763.7906647807638,1313000.0,0.0,1313000.0,928.5714285714286,1.75,34287787.0,24248.78854314003,654.0,359701.81,497978.85,38.4421307193311
BIG SANDY,Upshur,08224,Non-Metro,1412,2853000.0,909000.0,4055000.0,2871.813031161473,754000.0,0.0,754000.0,533.9943342776204,1.25,24512666.0,17360.24504249292,668.0,202369.2,300347.57,48.41565317251834
MENARD,Menard,47628,Non-Metro,1397,330000.0,219000.0,593000.0,424.4810307802434,1434000.0,0.0,1434000.0,1026.485325697924,1.5,22005308.0,15751.831066571223,518.0,184188.11,256147.69,39.06852619314027
BENAVIDES,Duval,07528,Non-Metro,1391,187000.0,95000.0,332000.0,238.67721063982745,0.0,0.0,0.0,0.0,2.0,6140694.0,4414.58950395399,192.0,63572.55,153221.83,141.0188516899196
WOODSBORO,Refugio,80176,Non-Metro,1376,361000.0,99000.0,520000.0,377.90697674418607,948000.0,0.0,948000.0,688.953488372093,1.0,14149719.0,10283.22601744186,524.0,88614.4,118049.96,33.217580889787676
EMORY,Rains,24216,Non-Metro,1367,241000.0,1103000.0,1424000.0,1041.697147037308,2537000.0,391000.0,2928000.0,2141.9166057059256,1.5,195843159.0,143264.92977322603,1574.0,1165891.95,1894181.93,62.46633575263986
UHLAND,Hays,74216,Metro,1355,209000.0,227000.0,487000.0,359.409594095941,0.0,0.0,0.0,0.0,1.5,97373664.0,71862.48265682657,260.0,230362.34,550302.56,138.8856442420233
HAWKINS,Wood,32816,Non-Metro,1345,858000.0,436000.0,1333000.0,991.0780669144981,3322000.0,0.0,3322000.0,2469.888475836431,1.5,41101752.0,30558.92342007435,774.0,377981.6,509163.84,34.70598568819224
ROSEBUD,Falls,63188,Non-Metro,1344,2853000.0,909000.0,3875000.0,2883.184523809524,754000.0,0.0,754000.0,561.0119047619048,1.5,9038742.0,6725.254464285715,442.0,129030.36,183145.9,41.940160439760064
TYE,Taylor,74132,Metro,1341,608000.0,1157000.0,1866000.0,1391.4988814317674,303000.0,0.0,303000.0,225.95078299776287,2.0,87693094.0,65393.806114839674,478.0,1013938.52,1256467.53,23.919498590506258
EDEN,Concho,22552,Non-Metro,1339,374000.0,132000.0,537000.0,401.0455563853622,500000.0,0.0,500000.0,373.4129947722181,1.5,13132382.0,9807.604182225541,392.0,185641.63,212657.55,14.552727208870115
NEVADA,Collin,50760,Metro,1327,219000.0,144000.0,422000.0,318.0105501130369,0.0,0.0,0.0,0.0,2.0,9485199.0,7147.85154483798,668.0,124265.99,225915.97,81.80032203501537
WALLIS,Austin,76240,Non-Metro,1325,466000.0,209000.0,676000.0,510.188679245283,0.0,0.0,0.0,0.0,1.5,14355598.0,10834.41358490566,488.0,175570.76,260410.32,48.32214658067209
CHINA GROVE,Bexar,14716,Metro,1314,292000.0,180000.0,672000.0,511.41552511415523,0.0,0.0,0.0,0.0,1.25,59525345.0,45300.871385083716,560.0,186969.7,337465.58,80.49212252038699
COTTONWOOD SHORES,Burnet,17208,Non-Metro,1313,462000.0,307000.0,841000.0,640.5178979436405,417000.0,0.0,417000.0,317.5932977913176,1.5,28725247.0,21877.568164508757,328.0,202687.92,482169.25,137.887511993808
NAPLES,Morris,50316,Non-Metro,1305,78000.0,0.0,78000.0,59.770114942528735,0.0,0.0,0.0,0.0,1.5,15795698.0,12103.983141762452,428.0,180527.22,223556.35,23.835258749345392
ROSCOE,Nolan,63176,Non-Metro,1305,465000.0,217000.0,682000.0,522.6053639846743,4000000.0,0.0,4000000.0,3065.1340996168583,2.0,25948598.0,19883.983141762452,346.0,239538.75,452171.76,88.76768790018316
FLORENCE,Williamson,26136,Metro,1304,409000.0,330000.0,799000.0,612.7300613496933,650000.0,0.0,650000.0,498.46625766871165,1.75,23764937.0,18224.644938650308,994.0,265684.22,411071.24,54.72173695524711
THORNDALE,Milam,72776,Non-Metro,1302,441000.0,217000.0,667000.0,512.2887864823349,0.0,0.0,0.0,0.0,1.5,20142890.0,15470.72964669739,544.0,157288.2,255984.48,62.74868680549462
ORANGE GROVE,Jim Wells,54168,Non-Metro,1296,506000.0,505000.0,1011000.0,780.0925925925926,1477000.0,0.0,1477000.0,1139.6604938271605,1.5,47228094.0,36441.430555555555,962.0,352018.88,626863.1,78.07655657560184
BROWNSBORO,Henderson,10756,Non-Metro,1293,201000.0,344000.0,545000.0,421.5003866976025,1819000.0,0.0,1819000.0,1406.8058778035577,2.0,21205931.0,16400.565351894817,550.0,260683.65,406405.48,55.899873275519965
MUNDAY,Knox,50040,Non-Metro,1284,2853000.0,909000.0,4055000.0,3158.0996884735205,754000.0,0.0,754000.0,587.227414330218,2.0,16984533.0,13227.829439252337,300.0,188798.89,271739.2,43.93050721855409
MARION,Guadalupe,46692,Metro,1281,2853000.0,909000.0,4055000.0,3165.495706479313,754000.0,0.0,754000.0,588.6026541764247,1.5,18209945.0,14215.413739266198,904.0,205169.14,405049.26,97.42211718584967
ELKHART,Anderson,23140,Non-Metro,1277,13596000.0,164000.0,13762000.0,10776.820673453407,1658000.0,0.0,1658000.0,1298.355520751762,1.25,20460760.0,16022.521534847298,556.0,166995.45,234031.97,40.14272245142008
AMES,Liberty,03072,Non-Metro,1275,209000.0,55000.0,316000.0,247.84313725490196,0.0,0.0,0.0,0.0,1.0,6886734.0,5401.36,86.0,43825.04,50105.52,14.330802664412849
FARWELL,Parmer,25548,Non-Metro,1275,293000.0,175000.0,468000.0,367.05882352941177,1200000.0,0.0,1200000.0,941.1764705882352,2.0,10210602.0,8008.315294117647,456.0,155892.77,248484.57,59.394544083089954
LACOSTE,Medina,40108,Non-Metro,1263,257000.0,117000.0,448000.0,354.7110055423595,0.0,0.0,0.0,0.0,,,,,,,
VON ORMY,Bexar,75764,Metro,1260,0.0,441000.0,441000.0,350.0,350000.0,0.0,350000.0,277.77777777777777,2.0,,,,438212.28,529908.12,20.92498183756967
LEXINGTON,Lee,42532,Non-Metro,1256,320000.0,361000.0,681000.0,542.1974522292994,0.0,0.0,0.0,0.0,1.5,31050739.0,24721.92595541401,700.0,262522.91,447531.8,70.47342649066324
ORE CITY,Upshur,54216,Non-Metro,1254,307000.0,0.0,307000.0,244.81658692185007,0.0,0.0,0.0,0.0,1.25,19467123.0,15524.021531100478,482.0,190210.94,227453.25,19.579478446402714
ROGERS,Bell,62924,Metro,1253,133000.0,125000.0,286000.0,228.25219473264167,5386000.0,308000.0,5694000.0,4544.293695131684,1.25,9258617.0,7389.159616919394,406.0,79874.54,216945.27,171.60753601836078
NEWARK,Wise,50772,Non-Metro,1251,374000.0,104000.0,478000.0,382.0943245403677,622000.0,27000.0,649000.0,518.7849720223821,1.0,12147315.0,9710.083932853717,454.0,75955.04,179354.22,136.13208550742652
KEMP,Kaufman,38788,Metro,1251,542000.0,443000.0,1075000.0,859.312549960032,1355000.0,0.0,1355000.0,1083.1334932054356,1.75,23228211.0,18567.714628297363,892.0,352309.52,518568.69,47.191222649901704
ALTO,Cherokee,02188,Non-Metro,1239,154000.0,221000.0,375000.0,302.6634382566586,599000.0,0.0,599000.0,483.454398708636,1.5,18776457.0,15154.525423728814,492.0,170594.43,257957.02,51.21069310410662
PALM VALLEY,Cameron,54798,Metro,1231,753000.0,79000.0,858000.0,696.9943135662063,0.0,0.0,0.0,0.0,2.0,3401641.0,2763.315190901706,192.0,143274.51,168230.69,17.418436817546954
HOLIDAY LAKES,Brazoria,34502,Metro,1225,159000.0,15000.0,174000.0,142.0408163265306,0.0,0.0,0.0,0.0,1.0,1073604.0,876.4114285714286,60.0,12526.62,17391.96,38.840006322535515
JEWETT,Leon,37648,Non-Metro,1224,55000.0,150000.0,278000.0,227.12418300653596,1300000.0,0.0,1300000.0,1062.0915032679738,1.5,17529913.0,14321.824346405228,540.0,231282.26,256898.45,11.075726257604021
IRAAN,Pecos,36128,Non-Metro,1221,0.0,81000.0,81000.0,66.33906633906633,0.0,0.0,0.0,0.0,2.0,17014613.0,13934.981981981982,432.0,566092.83,422077.91,-25.440159699602628
OYSTER CREEK,Brazoria,54528,Metro,1212,395000.0,0.0,403000.0,332.5082508250825,0.0,0.0,0.0,0.0,1.5,28171354.0,23243.691419141913,338.0,1111815.24,304328.81,-72.6277533306703
MARTINDALE,Caldwell,46848,Non-Metro,1212,345000.0,94000.0,495000.0,408.41584158415844,0.0,0.0,0.0,0.0,1.25,8979319.0,7408.67904290429,534.0,98660.63,126598.66,28.31730346745201
HEMPHILL,Sabine,33188,Non-Metro,1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,63686844.0,52590.292320396366,1088.0,440174.18,609817.81,38.54011382494086
CLEAR LAKE SHORES,Galveston,15328,Metro,1209,223000.0,424000.0,804000.0,665.0124069478908,340000.0,0.0,340000.0,281.2241521918941,2.0,220855751.0,182676.38626964434,686.0,2135498.76,2618920.22,22.63740298308581
BEVIL OAKS,Jefferson,08128,Metro,1209,180000.0,37000.0,301000.0,248.9660876757651,0.0,0.0,0.0,0.0,1.5,5387110.0,4455.839536807279,172.0,40055.74,99360.16,148.05473572576616
PINE ISLAND,Waller,57615,Non-Metro,1205,190000.0,420000.0,711000.0,590.0414937759336,0.0,0.0,0.0,0.0,1.0,,,,,,
CHINA,Jefferson,14704,Metro,1204,0.0,0.0,0.0,0.0,97000.0,0.0,97000.0,80.56478405315615,1.5,5746285.0,4772.66196013289,220.0,88408.41,103685.85,17.280527949773106
CLAUDE,Armstrong,15196,Non-Metro,1200,498000.0,126000.0,624000.0,520.0,0.0,0.0,0.0,0.0,1.5,15170550.0,12642.125,436.0,136116.37,251469.48,84.74594936670734
CHICO,Wise,14620,Non-Metro,1199,262000.0,236000.0,498000.0,415.3461217681401,678000.0,0.0,678000.0,565.4712260216847,1.5,19496142.0,16260.3352793995,534.0,345043.39,331124.37,-4.033991203251283
HOLLAND,Bell,34508,Metro,1189,0.0,9000.0,9000.0,7.569386038687973,500000.0,0.0,500000.0,420.52144659377626,1.0,13449682.0,11311.759461732549,534.0,92429.85,138422.91,49.75996390776356
NEW SUMMERFIELD,Cherokee,51336,Non-Metro,1187,0.0,53000.0,78000.0,65.71187868576243,0.0,0.0,0.0,0.0,1.0,8037471.0,6771.247683235047,232.0,45991.91,62856.27,36.66810097688918
SOUTHMAYD,Grayson,69104,Metro,1176,303000.0,261000.0,602000.0,511.9047619047619,1005000.0,36000.0,1041000.0,885.204081632653,2.0,46761168.0,39762.897959183676,158.0,454949.35,1216662.04,167.42802028401624
DAISETTA,Liberty,18476,Non-Metro,1175,186000.0,85000.0,322000.0,274.0425531914894,1130000.0,0.0,1130000.0,961.7021276595744,1.0,17455314.0,14855.586382978723,152.0,107957.8,123012.4,13.944893282375142
VALLEY MILLS,Bosque,74732,Non-Metro,1171,218000.0,104000.0,322000.0,274.9786507258753,38000.0,0.0,38000.0,32.450896669513234,1.0,16223643.0,13854.520068317677,742.0,118653.14,180793.87,52.37175349931742
SPUR,Dickens,69848,Non-Metro,1167,396000.0,90000.0,492000.0,421.5938303341902,282000.0,0.0,282000.0,241.6452442159383,1.5,14329620.0,12279.023136246786,324.0,107855.0,151802.57,40.7469009318066
RUNGE,Karnes,63788,Non-Metro,1166,243000.0,49000.0,334000.0,286.4493996569468,0.0,0.0,0.0,0.0,1.5,7394214.0,6341.521440823328,212.0,141602.34,123799.93,-12.572115686788795
KEMPNER,Lampasas,38800,Non-Metro,1160,114000.0,126000.0,243000.0,209.48275862068965,220000.0,0.0,220000.0,189.6551724137931,1.5,9155420.0,7892.603448275862,922.0,111868.3,180293.49,61.16584412206137
LINDSAY,Cooke,42868,Non-Metro,1159,470000.0,199000.0,670000.0,578.0845556514237,3440000.0,0.0,3440000.0,2968.0759275237274,1.5,16755227.0,14456.623813632441,318.0,133242.14,232277.74,74.327536318465
FRANKSTON,Anderson,27300,Non-Metro,1157,272000.0,279000.0,952000.0,822.8176318063959,0.0,0.0,0.0,0.0,1.5,32376388.0,27983.0492653414,772.0,298237.99,579907.53,94.44455416293546
WAELDER,Gonzales,76024,Non-Metro,1155,2853000.0,909000.0,4055000.0,3510.822510822511,754000.0,0.0,754000.0,652.8138528138528,1.5,8181393.0,7083.457142857143,244.0,65799.16,137759.36,109.36340220756615
CALVERT,Robertson,11992,Non-Metro,1136,209000.0,0.0,209000.0,183.9788732394366,2593000.0,0.0,2593000.0,2282.5704225352115,2.0,7798667.0,6865.023767605634,472.0,156067.12,191443.29,22.667279309056266
TENAHA,Shelby,72188,Non-Metro,1134,2853000.0,909000.0,4055000.0,3575.837742504409,754000.0,0.0,754000.0,664.9029982363315,2.0,6869149.0,6057.450617283951,232.0,99399.48,166803.28,67.81101872967545
TIMPSON,Shelby,73076,Non-Metro,1130,123000.0,195000.0,318000.0,281.4159292035398,0.0,0.0,0.0,0.0,1.5,22972620.0,20329.75221238938,516.0,240878.89,301656.9,25.231771036473976
ROCKSPRINGS,Edwards,62816,Non-Metro,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,18031915.0,15985.74024822695,394.0,256407.5,219314.91,-14.46626561235533
GHOLSON,Mclennan,29408,Metro,1127,62000.0,93000.0,175000.0,155.27950310559007,0.0,0.0,0.0,0.0,1.5,5266265.0,4672.817213842059,164.0,58367.2,94370.35,61.6838738195425
RANSOM CANYON,Lubbock,60672,Metro,1126,843000.0,22000.0,865000.0,768.2060390763766,4705000.0,0.0,4705000.0,4178.507992895205,0.5,1588509.0,1410.753996447602,398.0,14502.89,26894.22,85.44041911646578
KNOX CITY,Knox,39700,Non-Metro,1120,212000.0,276000.0,555000.0,495.5357142857143,0.0,31000.0,31000.0,27.678571428571427,2.0,17333931.0,15476.724107142858,392.0,275872.55,415810.05,50.72541650120681
TIOGA,Grayson,73112,Metro,1117,434000.0,137000.0,571000.0,511.1906893464637,1632000.0,0.0,1632000.0,1461.0564010743062,2.0,18610834.0,16661.444941808415,474.0,168043.01,298098.99,77.39445990642513
CLINT,El Paso,15544,Metro,1115,304000.0,134000.0,522000.0,468.1614349775785,0.0,0.0,0.0,0.0,1.0,15521771.0,13920.870852017937,540.0,112747.46,180996.21,60.532405785460696
GRUVER,Hansford,31412,Non-Metro,1111,210000.0,235000.0,501000.0,450.94509450945094,0.0,0.0,0.0,0.0,2.0,11386286.0,10248.682268226823,352.0,187413.85,265499.57,41.664860948110295
PETERSBURG,Hale,56996,Non-Metro,1111,286000.0,49000.0,335000.0,301.53015301530155,0.0,0.0,0.0,0.0,1.5,3558109.0,3202.618361836184,220.0,62560.25,94118.39,50.444395602639055
LORENZO,Crosby,44032,Non-Metro,1110,281000.0,56000.0,337000.0,303.60360360360363,52000.0,0.0,52000.0,46.846846846846844,1.0,4073776.0,3670.0684684684684,184.0,51792.22,58661.58,13.263304797515922
HILL COUNTRY,Bexar,33968,Metro,1110,578000.0,1247000.0,2082000.0,1875.6756756756756,7540000.0,0.0,7540000.0,6792.792792792793,,,,,,,
REDWATER,Bowie,61340,Non-Metro,1104,53000.0,52000.0,126000.0,114.1304347826087,1372000.0,0.0,1372000.0,1242.7536231884058,1.5,6981993.0,6324.26902173913,116.0,66205.26,82092.35,23.996718689723465
RIO VISTA,Johnson,62240,Metro,1095,315000.0,232000.0,590000.0,538.8127853881278,608000.0,0.0,608000.0,555.2511415525114,2.0,17684218.0,16149.970776255708,410.0,212983.14,338065.41,58.72871909015894
HACKBERRY,Denton,31715,Metro,1094,175000.0,192000.0,405000.0,370.20109689213893,72000.0,0.0,72000.0,65.81352833638026,1.0,37302089.0,34096.97349177331,628.0,136623.32,219536.59,60.68749463854339
ANTON,Hockley,03540,Non-Metro,1089,145000.0,87000.0,232000.0,213.0394857667585,2455000.0,0.0,2455000.0,2254.3617998163454,2.0,3023423.0,2776.3296602387513,226.0,27380.4,105894.41,286.7526040525339
JAMAICA BEACH,Galveston,37252,Metro,1076,2853000.0,909000.0,4055000.0,3768.5873605947954,754000.0,0.0,754000.0,700.7434944237918,2.0,23679309.0,22006.79275092937,280.0,108060.18,172798.94,59.909913161351405
NEW WAVERLY,Walker,51396,Non-Metro,1073,0.0,463000.0,463000.0,431.5004659832246,0.0,0.0,0.0,0.0,1.5,41207764.0,38404.25349487418,968.0,632933.33,623445.54,-1.4990188619076075
TOM BEAN,Grayson,73328,Metro,1073,329000.0,63000.0,458000.0,426.84063373718544,0.0,0.0,0.0,0.0,2.0,5954891.0,5549.758620689655,270.0,109877.6,169730.38,54.472230918767785
